Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,TechSupport,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_TechSupport
12478,2,48,42469.81,0,11.87042081,14,1,0,0,0,8.134438503,160.00128,False,True,0
11294,0,24,75458.79,0,9.531063533,10,1,0,0,0,14.86764776,147.478341,False,False,0
3264,3,79,60345.9,0,8.798065013,11,1,0,0,0,5.548652108,127.488728,True,False,0
4926,4,82,76066.77,0,15.27146446,12,2,1,0,0,18.35541838,139.981577,True,False,0
473,2,68,42755.27,1,7.014445177,8,0,1,1,0,7.62779591,220.132293,False,False,0
20925,5,77,76874.25,0,10.62019312,10,0,0,0,1,4.439685675,214.952509,False,True,0
114,1,19,41075.64,0,10.04585562,14,1,1,1,1,11.16903388,139.99789,False,False,1
715,1,80,63095.62,1,10.88047174,15,1,2,1,1,14.14101821,270.160419,True,False,1
110,4,31,82131.87,1,9.975481565,13,1,0,0,0,3.212400569,202.443347,False,False,0
19869,2,62,28502.33,0,7.248946018,10,1,2,0,1,16.84928353,172.47417,True,False,0
13768,4,80,9450.84,1,9.53003591,16,1,1,0,0,3.834727471,137.468388,True,False,0
604,1,36,44977.06,0,6.592317798,16,3,0,0,0,6.198230305,104.962874,True,False,0
20731,0,72,13583.35,0,8.124261532,12,3,0,0,1,4.216732972,174.969934,True,False,0
666,0,50,42093.64,0,11.44655577,11,1,0,0,1,4.355064781,139.99789,True,False,0
729,3,31,55398.87,0,10.1755818,17,2,0,0,1,4.030250374,144.988941,True,False,0
19659,0,22,22362.59,0,13.7362126,15,0,2,0,0,9.915959247,114.997564,False,False,0
22569,0,50,40271.47,1,13.93422217,11,1,0,1,0,9.821728297,172.484753,True,False,0
2019,0,28,56178.63,0,3.405050602,11,2,0,0,0,9.183905417,124.97808,True,False,0
1566,0,63,21053.35,0,10.69284712,8,2,1,0,1,8.892893007,174.991856,True,False,0
38579,1,73,75866.75,0,10.11985468,11,0,0,0,1,7.661226872,92.488023,False,False,0
3232,3,72,74061.48,0,5.863179258,16,0,0,0,0,12.4767812,139.965008,True,False,0
566,7,23,35102.93,1,13.357551,8,0,0,0,0,2.462148717,192.470522,True,False,0
659,1,49,26391.1,1,14.04061351,10,1,0,0,1,14.09942339,220.118516,True,False,0
1253,1,82,29982.49,1,4.586902043,14,0,0,1,0,7.272649386,232.622804,False,False,0
23517,1,72,51154.34,0,11.03563726,9,1,0,0,0,3.999030359,210.156274,False,False,0
5886,1,45,37583.97,0,11.32768159,11,1,1,0,0,3.115945151,114.972827,False,False,0
24628,1,73,28654.87,0,5.307097721,13,1,0,0,1,13.67931764,149.977753,False,False,0
582,1,78,119968.61,1,8.993783986,7,3,0,0,0,14.6728104,184.985293,False,False,0
34669,4,71,11591.09,0,11.05733159,11,1,0,0,0,5.953547112,132.479779,True,False,0
1286,4,67,70174.11,1,8.702618087,11,0,0,0,0,11.74635394,190.12704,False,False,0
3032,1,43,8495.04,0,7.045651851,11,1,2,1,1,5.954024226,92.488023,True,False,1
312,5,27,17191.02,1,12.61411193,12,2,0,1,0,22.8577804,220.114868,False,False,0
15586,2,39,24732.09,1,9.703658153,13,1,1,0,0,1.407866545,107.495766,True,False,0
422,0,52,27282.21,0,8.220453321,13,0,1,0,0,21.08265979,169.967067,False,False,0
26381,9,19,40902.49,1,8.816497541,8,0,1,0,0,11.10356439,222.679213,False,False,0
396,0,48,87568.16,1,11.11756812,12,0,0,0,0,9.734064703,200.132293,False,False,0
4270,0,22,69327.78,1,13.07119875,10,2,1,0,0,12.21754865,262.610632,True,False,0
3098,1,69,5194.22,1,12.10865222,13,2,0,1,1,2.423722078,152.495236,True,False,1
20606,1,31,12951.51,0,9.681031902,15,1,0,0,1,13.66061487,202.636202,True,False,0
5978,9,79,11179.42,0,10.49495185,11,0,0,0,0,8.701581043,127.478341,False,False,0
340,0,65,47288.09,0,7.535866122,11,0,0,1,1,4.844060027,159.983006,True,False,1
926,4,49,114398.35,1,8.713443753,10,2,0,0,0,6.485034974,124.960655,True,False,0
1543,6,69,105646.73,1,7.191637555,10,1,0,1,1,1.14113241,252.62403,False,False,1
7256,3,74,42386.84,0,12.2870805,9,0,0,0,0,7.69213424,104.97808,True,False,0
683,3,27,38864.57,1,10.66015784,10,1,0,0,0,13.73012915,204.961033,True,False,0
6910,4,79,25215.22,1,7.044096971,13,2,0,0,0,5.690013293,245.145743,False,False,0
7496,1,41,9302.3,0,12.14893118,14,1,0,0,0,6.68894661,95.019486,False,False,0
641,0,51,45225.74,0,12.71107869,14,2,0,1,0,9.475983046,169.937833,False,False,0
2816,0,57,29976.15,1,9.759360165,14,0,0,0,1,4.893221514,207.475448,True,False,0
58,1,66,13155.79,0,2.816821044,13,0,1,0,1,2.656915117,114.983787,False,False,0
1277,4,85,14980.5,1,9.617602049,9,4,0,0,0,8.381515693,232.637807,False,False,0
11472,9,54,24017.57,0,13.06640293,14,2,1,0,1,14.53315436,225.131966,False,False,0
9762,8,79,26204.77,1,8.669204519,11,1,0,0,1,13.62832619,212.641455,True,False,0
617,3,56,27978.78,1,13.97477268,10,3,0,0,1,1.281566108,152.495236,True,False,0
307,1,80,46622.3,1,11.19861363,10,0,0,0,0,3.365552603,134.950905,True,False,0
8447,0,37,34419.26,1,10.18921185,12,1,0,0,0,5.397827503,200.132293,False,False,0
35345,7,24,8507.97,0,9.518819692,11,3,0,0,1,9.001231999,197.470195,False,False,0
41155,3,48,64420.19,0,11.01996949,15,3,2,0,1,10.9750814,192.456745,True,False,0
17007,0,68,122263.81,1,14.91100172,15,2,0,0,1,7.825845378,162.471255,False,False,0
115,3,74,64446.9,1,11.17971961,13,2,0,0,1,14.12966281,222.660939,True,False,0
1079,1,37,20647.83,0,12.16826675,17,1,0,0,0,14.66914461,114.950905,False,False,0
22924,0,54,23956.91,1,17.39213562,10,1,0,0,1,5.388165017,182.446995,True,False,0
3241,1,84,56003.36,0,12.02476736,10,1,0,0,1,2.810825808,95.005709,True,False,0
23155,10,68,50150.81,1,6.6769165,12,2,0,0,1,2.485229169,172.456745,True,False,0
19324,10,39,4180.22,0,11.78679636,7,1,0,0,0,2.051069457,177.65076,False,False,0
34460,4,85,70023.28,0,7.846521648,14,2,0,0,0,6.10108047,207.638588,True,False,0
15900,1,86,40728.96,1,5.670110512,13,2,0,0,1,4.950398978,220.118516,False,False,0
2945,1,70,69248.13,0,13.37036883,19,1,0,0,0,10.16660427,137.468388,False,False,0
20450,1,33,65187.42,1,9.826229752,13,2,0,0,0,12.29558653,159.965008,False,False,0
892,1,58,26005.77,0,12.07226102,13,1,0,0,0,24.8868126,182.465269,False,False,0
14931,2,58,10423.75,0,15.42491471,12,1,1,0,1,9.660361769,129.977753,True,False,0
104,4,42,28909.96,1,8.601959705,9,0,0,1,0,7.663625954,112.484375,True,False,0
21997,2,89,28219.28,0,8.787582345,10,0,0,0,0,5.25445262,127.488728,True,False,0
5302,2,63,67319.27,0,6.362190982,12,1,2,0,1,13.59137366,162.471255,True,False,0
10237,0,18,71348.1,1,9.507249087,13,0,1,0,1,12.3492819,154.961766,True,False,0
19582,4,82,39231.99,0,12.06831191,10,0,1,0,1,18.37317391,194.976769,True,False,0
740,8,61,28129.21,0,5.600227586,10,1,0,0,1,8.498042024,192.48852,True,False,0
51767,7,36,69104.9,0,13.15969677,14,1,0,0,0,22.33583015,162.452604,True,False,0
2001,1,87,31282.78,0,6.18537496,18,1,0,0,0,1.541545443,107.48056,False,False,0
482,0,48,65229.24,1,9.089998883,10,1,0,0,0,12.78453216,142.482694,True,False,0
932,8,56,15110.46,1,11.21142669,13,1,0,0,1,2.527681829,165.018175,True,False,0
222,0,57,66922.3,0,5.868957217,12,0,0,0,0,7.065506244,125.007314,True,False,0
467,3,89,1666.59,1,2.657311067,12,2,0,0,1,4.258552081,139.987503,True,False,0
7079,6,30,50258.38,0,13.75498892,11,1,0,0,0,4.801969514,112.455141,False,False,0
32929,4,54,54373.35,1,11.07079287,13,1,0,0,0,5.204853319,212.622804,False,False,0
6923,5,55,33588.84,0,10.74788638,9,0,1,1,0,32.0730133,182.460772,False,False,0
19201,1,46,23629.05,1,15.68552752,10,1,2,1,0,11.16847385,159.947583,False,False,0
2080,0,18,91186.03,0,10.08605721,13,0,0,0,0,16.8000196,245.145743,False,False,0
5983,0,58,20204.74,0,16.26782621,14,0,0,0,1,17.6210362,149.977753,False,False,0
46064,1,60,37703.83,1,4.946414499,12,1,0,0,1,17.18829795,184.967019,True,False,0
32525,2,62,29117.32,0,14.19610787,7,1,0,1,0,17.52138221,92.455141,False,False,0
9562,4,30,52531.72,0,15.83394061,14,1,0,0,0,10.4103675,149.944668,False,False,0
883,4,75,25742.72,1,7.663279641,16,0,0,0,0,3.310281145,167.456419,True,False,0
53,7,23,21072.82,1,7.43893815,17,3,1,0,1,2.993625911,197.516854,False,False,0
1512,1,84,37774.81,1,11.70582668,11,1,0,0,1,16.26037537,152.488401,False,False,0
4813,3,61,20811.42,1,13.60774223,6,2,1,0,0,3.045064701,162.482694,True,False,0
11435,0,75,34474.39,1,6.02604588,11,2,0,0,0,15.35762157,262.610632,True,False,0
16177,3,72,81388.6,1,8.273678516,7,0,0,0,0,5.940902789,190.173699,True,False,0
170,0,66,78272.96,1,9.424686492,10,0,0,0,1,5.988505209,187.513939,True,False,0
31845,2,81,11655.88,1,10.05990041,11,1,0,0,1,7.138784756,212.641455,False,False,0
40,4,34,37773.19,0,12.69711858,12,1,1,0,1,8.951793883,104.964303,True,False,0
586,1,82,40183.01,1,10.3853182,9,1,0,0,0,4.221959275,232.637807,True,False,0
8303,1,73,37149.4,0,10.48123205,17,0,0,1,0,9.797427154,142.499263,True,False,0
924,0,28,10331.57,1,13.43076227,17,1,0,0,1,10.90397471,277.63748,True,False,0
758,1,48,37096.85,0,7.951590644,5,0,0,0,0,1.665591776,112.455141,False,False,0
723,2,53,26004.59,1,9.100502767,13,0,0,0,1,8.611218573,220.118516,True,False,0
39,4,52,77291.95,1,11.9086306,13,0,0,1,1,1.28507969,139.951231,False,False,1
6250,3,20,24462.25,0,5.304627269,13,1,1,0,0,1.379696124,184.978458,False,False,0
17,0,19,75871.75,1,12.07096717,11,2,0,0,1,3.084376591,210.138,True,False,0
2550,0,70,28840.47,0,7.336943024,14,0,0,1,1,2.43754565,142.468917,False,True,1
512,4,48,25299.48,0,10.16142541,13,1,0,0,0,3.288124191,160.00128,False,False,0
599,2,28,37631.4,0,9.632814549,13,3,0,0,1,32.30772134,127.481989,True,False,0
6524,2,52,23014.69,0,6.346778536,8,0,1,0,0,13.46565415,162.452604,True,False,0
723,1,77,31300.68,0,12.1986895,16,2,0,0,0,19.244458,172.457857,False,False,0
4243,3,71,55840.35,0,6.444558317,15,0,0,0,0,8.69085131,255.155493,False,False,0
18731,4,22,9729.44,1,11.7174619,16,1,0,0,1,3.778575882,184.979684,False,False,0
955,1,88,35891.67,1,6.286550988,17,1,2,0,1,10.27819073,175.006206,True,False,0
2338,0,25,20801.9,0,9.886595026,13,0,0,1,0,4.156887945,112.455141,True,False,0
389,2,21,112429.2,0,7.972497589,6,0,0,1,0,11.32083915,194.958118,True,False,0
757,1,39,33217.64,0,11.10996233,17,0,1,0,1,5.254442453,172.44408,False,False,0
19073,1,29,45562.97,0,9.301929385,13,2,0,0,1,5.2551003,200.165175,True,False,0
23666,1,22,15380.9,0,8.535578793,12,1,2,0,1,6.417132666,127.460067,False,False,0
20,10,44,100232.53,0,9.083448287,11,0,0,0,0,18.61278731,147.478341,False,False,0
5287,4,74,57900.98,0,9.581508542,12,2,0,0,1,4.924623699,207.49737,True,False,0
5364,2,84,60476.86,0,8.763218085,9,0,0,0,0,6.325942162,169.937833,False,False,0
3424,1,65,26875.13,0,12.72077056,10,3,0,1,0,17.22220989,152.457857,True,False,0
19527,2,29,24447.03,0,5.304635517,13,0,0,0,0,3.238699239,162.460772,False,False,0
0,2,51,14817.22,1,11.18732698,16,0,0,1,0,6.437878909,200.132293,False,False,0
7699,0,40,6170.55,1,11.6443975,13,0,1,0,0,15.22323989,182.460772,False,False,0
1126,2,49,33620.38,0,9.83612847,8,0,1,0,0,7.484425045,124.97808,False,False,0
584,7,61,86453.08,1,9.202197695,20,1,0,0,0,7.218752772,230.105118,False,False,0
35100,3,61,31466.9,0,6.187489206,7,6,0,0,0,11.69875604,147.473844,False,False,0
17872,1,85,76984.15,0,9.320914781,12,1,0,0,0,10.03363969,142.482694,False,False,0
0,8,25,43586.8,0,6.697226378,16,1,0,0,0,18.46162568,152.479779,False,False,0
1003,4,48,13148.09,0,16.41445271,13,1,0,0,1,16.52138638,105.010962,False,False,0
169,4,86,11612.88,0,4.964218639,11,2,1,0,0,13.83290937,114.965789,True,False,0
1088,0,53,71215.87,1,6.702458265,13,0,1,0,0,5.02568958,184.978458,False,False,0
41863,2,88,18113.33,0,8.623296005,18,0,0,0,0,2.644787483,134.950905,False,False,0
2101,1,40,18895.18,1,4.874661522,17,0,0,0,0,2.522962069,182.490006,False,False,0
0,1,23,48852.54,1,4.924368526,11,1,0,0,0,3.508974199,192.470522,True,False,0
6349,3,63,6574.36,1,9.173811061,11,1,0,1,0,11.50651216,149.962093,True,False,0
40305,2,28,10342.14,0,9.553427818,8,1,1,0,0,10.96319721,95.019486,True,False,0
1691,1,26,23028.48,1,6.007630739,16,0,1,0,0,5.505247606,245.174977,False,False,0
618,2,22,31843.16,0,18.39537758,11,2,0,0,0,14.16961729,169.944668,True,False,0
22,2,43,31920.88,0,14.02031408,10,2,1,0,1,10.27782059,207.49737,True,False,0
655,6,70,54961.9,1,12.07594948,19,0,0,0,0,3.364993591,245.145743,True,False,0
39616,2,48,119964.79,0,13.40034021,16,0,2,0,0,9.307770559,127.478341,False,False,0
88349,1,29,21897.41,1,13.1215267,10,0,0,1,0,1.171557288,182.467607,False,False,0
30781,4,61,72129.01,1,10.4523599,15,1,2,0,1,7.262579715,267.642733,False,False,0
4734,1,73,16368.02,0,10.07963518,14,0,0,0,0,17.06899012,104.992311,False,False,0
56959,2,27,59147.78,1,5.763454353,11,0,0,0,0,10.8600084,164.978458,True,False,0
0,1,56,65900.37,1,9.086330232,8,1,2,0,0,16.48065356,240.114868,False,False,0
8800,6,19,69369.36,0,10.04912841,12,3,0,0,0,10.85041661,124.960655,True,False,0
3873,1,56,23382.74,1,8.431329813,12,2,0,0,0,4.85576672,127.442069,True,False,0
417,2,83,25886.2,0,8.961461799,15,1,0,0,1,1.715329149,169.992756,False,False,0
221,3,84,99519.26,0,12.87091514,15,1,0,0,1,21.71097206,169.992756,False,False,0
10321,0,62,93039.69,0,7.236546463,16,0,0,0,0,3.470685398,179.979358,True,False,0
1601,0,67,37852.37,0,7.048563699,14,2,0,0,0,1.914386255,134.950905,True,False,0
1506,1,21,54727.46,0,13.17156155,12,1,1,0,0,9.16272705,192.440432,False,False,0
7033,2,31,47944.46,0,11.11418795,10,0,0,0,0,7.457173484,172.440432,True,False,0
1301,2,25,18402.27,1,5.236234219,12,1,0,0,0,4.991605214,212.669463,False,False,0
117,0,60,43631.75,1,10.08565191,12,0,0,0,0,10.5903229,175.133074,False,False,0
3345,6,84,31392.97,0,4.843029288,13,0,0,0,0,14.68216127,159.965008,False,False,0
25854,1,36,10466.23,0,7.565105658,10,0,0,0,0,5.440398012,112.484375,False,False,0
90,0,87,20197.89,0,7.940679007,14,1,1,0,1,11.92300936,179.965581,False,False,0
3191,2,80,99482.26,1,12.94031641,12,2,0,0,1,9.461939857,252.62403,False,False,0
37,0,34,48005.75,0,7.794425904,9,2,0,0,1,13.90000955,95.005709,False,False,0
714,4,39,50666.54,1,4.88644359,6,0,2,1,0,13.99579075,240.114868,True,False,0
31791,8,42,6117.38,0,10.84392109,17,1,0,0,1,13.44056701,105.010962,True,False,0
34928,4,36,7953.27,0,9.879617841,10,2,1,1,1,3.179043613,182.45383,True,False,1
17576,0,18,101000.3,1,11.26553266,10,0,1,0,0,14.58066686,149.944668,True,False,0
746,0,66,10882.02,0,13.28523257,9,3,0,0,0,17.24908083,144.960655,False,False,0
27479,3,20,69156.25,1,15.62909771,15,0,0,0,0,2.760467902,187.609354,False,False,0
49612,0,73,19563.77,0,11.31172944,16,0,1,0,0,20.04140358,129.962093,False,False,0
7286,0,83,27113.0,0,11.06959212,11,0,0,0,0,8.001673351,129.976324,True,False,0
489,2,67,156740.67,1,13.45818264,13,1,0,0,0,1.092219692,192.440432,True,False,0
73,2,62,23165.82,1,11.06361355,10,2,0,0,1,14.68600159,172.44408,True,False,0
22,2,34,13378.22,0,11.56147327,15,3,0,0,0,4.135515169,117.485813,True,False,0
9054,2,28,5337.97,0,13.49663107,10,3,0,0,0,9.086633107,159.965008,False,False,0
2663,2,26,72490.86,1,7.581534683,15,0,0,0,1,9.493585403,167.484705,False,False,0
18185,2,82,12476.24,1,10.67669456,13,2,0,0,0,5.372758028,129.962093,False,False,0
7530,1,59,64584.13,0,11.74759925,13,0,0,0,0,13.82188875,139.981577,True,False,0
28759,6,46,32885.95,0,9.044025424,12,0,0,0,0,2.598489694,124.97808,True,False,0
26744,1,44,80862.03,1,7.949846907,16,2,2,0,1,12.9401487,255.137219,True,False,0
20818,4,56,49800.1,0,11.35513416,11,3,1,0,0,4.957713222,230.105118,True,False,0
10025,10,32,6958.83,0,7.524691972,11,0,0,1,0,28.79864005,182.460772,True,False,0
517,2,50,19133.76,1,9.993073346,11,3,1,0,0,7.176411327,255.155493,True,False,0
4295,7,53,23413.1,0,11.38306511,11,3,0,0,0,5.709925704,172.457857,True,False,0
882,1,84,11957.82,0,9.818276662,10,0,0,0,0,3.956375328,137.483594,True,False,0
1920,5,33,31250.41,1,14.32006623,13,0,0,0,0,1.033067819,167.456419,True,False,0
8819,3,29,9487.91,0,10.02701706,14,1,0,0,0,2.206152519,127.495766,False,False,0
2694,7,87,13533.47,1,12.67439697,16,2,1,1,1,3.820262172,287.642733,False,False,1
3878,3,34,46533.08,1,11.95689175,4,2,0,0,0,2.640977982,167.456419,False,False,0
27454,3,34,47946.16,0,16.23914454,12,1,0,0,1,5.622660986,164.988941,False,False,0
180,1,28,14393.72,1,12.55052929,16,3,0,1,0,1.634394387,242.632554,True,False,0
294,2,68,4102.64,1,13.71586929,13,2,1,0,0,2.012075635,130.006414,True,False,0
2958,0,26,11249.18,1,8.90345193,14,0,1,1,1,10.06913982,257.63748,True,False,1
321,0,61,18684.74,0,11.70304454,14,1,1,0,1,6.935335786,129.977753,True,False,0
8778,4,79,75276.52,0,3.602721856,12,0,0,0,0,15.56741347,232.622804,True,False,0
361,1,49,78129.73,0,5.21028807,8,0,0,0,0,12.75071284,182.467607,False,False,0
93,3,85,97761.18,1,9.442505655,11,1,0,0,0,8.573785357,220.132293,False,False,0
20943,0,25,20789.86,1,2.760749024,16,1,0,0,0,13.86188691,252.637807,True,False,0
110,0,19,34038.71,1,13.2491569,11,0,0,0,0,10.77929667,142.452604,True,False,0
34488,0,28,16051.94,0,13.4911859,15,0,0,0,0,16.88097916,94.972827,False,False,0
1096,0,86,24266.04,1,7.779828793,15,0,0,0,0,16.92163398,210.105118,True,False,0
5549,0,54,28712.86,0,10.68579941,13,1,0,0,0,11.91663193,92.455141,False,False,0
7278,2,28,18966.81,1,9.905787776,16,1,0,1,1,2.81822785,194.969934,True,False,1
1204,2,25,67530.44,0,11.62388139,14,1,0,1,1,5.100566529,129.977753,True,False,1
955,4,81,38866.92,1,12.19296315,10,1,1,0,0,4.806882153,242.628057,False,False,0
2453,2,89,44314.39,1,6.892345443,15,1,0,0,1,5.658327457,197.48762,True,False,0
159,0,62,26929.55,1,8.482252615,14,0,0,0,0,2.649525158,242.610632,False,False,0
2876,1,31,50643.95,0,9.179212931,10,1,2,0,0,18.76976086,139.934918,False,False,0
1394,3,48,4803.58,0,9.321060469,10,0,0,0,0,13.04542381,112.455141,False,False,0
2144,1,22,21278.71,1,13.24354261,7,1,0,0,0,1.534192133,182.490006,True,False,0
502,0,22,16874.68,0,14.7376853,11,0,0,0,0,9.039309605,149.988989,False,False,0
12695,2,20,20314.7,0,7.766411994,10,0,0,0,0,10.15330548,107.495766,False,False,0
2494,1,58,146494.7,0,9.256391341,14,2,0,0,0,8.792119046,92.455141,True,False,0
19592,0,81,28908.4,1,8.27152774,13,0,1,0,0,1.542556879,225.145743,True,False,0
12722,0,26,159315.5,1,10.08608649,13,0,1,1,1,13.65776694,232.62403,False,False,1
473,0,89,47370.85,1,6.964656883,10,0,1,0,0,5.165404738,207.638588,True,False,0
168,1,59,59158.79,1,7.514067308,15,2,0,1,0,13.17859958,175.133074,True,False,0
793,0,75,39802.79,1,3.262720061,16,0,1,0,0,1.557206083,242.628057,True,False,0
440,5,35,50195.66,0,13.69828326,11,0,0,0,1,7.226076469,184.964681,False,False,0
2905,1,28,52946.65,0,8.363844619,10,1,0,0,0,20.91720893,182.443347,True,False,0
508,3,48,7681.82,1,11.34885042,10,0,0,0,0,7.228526307,117.485813,False,False,0
719,1,29,17876.13,0,11.81880212,13,0,1,0,1,20.43854626,139.99789,True,False,0
13892,0,62,21795.58,1,8.661233766,13,3,0,0,0,2.915827364,149.937833,False,False,0
10874,1,43,5192.16,0,7.423384386,10,0,0,0,1,9.709171662,157.469817,False,False,0
4183,0,66,60897.92,0,8.827647599,13,2,0,0,1,1.939549257,152.510442,False,False,0
19151,3,56,35939.37,1,12.48417719,12,1,0,0,1,1.502124145,139.99789,True,False,0
13644,0,73,24091.33,1,10.56592379,10,1,0,0,1,1.906368477,139.951231,True,False,0
2397,4,21,41209.8,1,11.60110678,17,0,1,0,0,15.60605339,117.439154,True,False,0
10826,1,48,26695.46,1,19.07180624,10,1,0,0,1,2.084396413,235.137219,True,False,0
48990,0,82,14185.42,0,12.13702885,9,2,0,0,1,1.781895205,149.977753,True,False,0
43597,0,22,12765.41,1,8.088906499,17,1,0,1,0,2.050742411,149.991327,True,False,0
927,3,34,11386.53,0,10.16305189,11,2,1,0,1,2.447649309,149.97755,True,False,0
242,2,56,56131.21,0,10.14030426,16,3,1,0,1,10.81997919,172.456745,True,False,0
2604,2,25,50560.17,1,7.823058882,9,0,0,0,0,8.650238791,137.439154,True,False,0
722,0,44,24202.12,0,10.36003643,14,0,0,0,1,8.878536605,197.494455,False,True,0
160,1,59,1668.97,0,11.24744549,8,2,0,0,0,2.359067126,204.961033,True,False,0
1551,0,63,36973.83,0,8.503805869,9,4,1,1,0,6.811759674,162.482694,False,False,0
21141,1,76,17218.09,1,14.78936522,10,1,0,0,0,5.207179461,159.964152,False,False,0
1454,4,41,34228.9,0,14.24429679,13,1,0,0,0,9.450195459,169.974105,False,False,0
130,4,25,31159.95,0,6.027816542,15,3,0,0,0,10.6312597,129.959755,False,False,0
31101,1,40,21654.51,0,10.4766784,11,0,0,0,1,3.564836875,119.989722,False,False,0
1341,0,77,36121.33,0,8.397331803,15,1,0,0,0,1.815836226,179.947583,True,False,0
109,4,20,76136.04,0,12.1663565,8,0,1,0,0,8.932053699,167.456419,True,False,0
2433,0,53,20957.58,1,9.133118524,7,0,0,1,0,7.349620762,240.114868,True,False,0
1084,0,36,33559.74,1,13.04068054,11,3,1,0,1,14.71424943,194.976769,True,False,0
1892,0,86,30142.44,1,10.43511467,11,0,0,0,1,7.073151031,245.146969,False,False,0
7157,1,59,21663.69,0,12.35764261,10,1,0,0,1,1.597765127,139.987503,True,False,0
5366,3,26,12924.08,1,12.33031848,16,1,1,0,0,8.054118994,197.483972,True,False,0
18389,3,61,67021.35,0,18.30717385,9,0,1,0,0,14.96135055,190.173699,True,False,0
1165,3,27,31006.39,1,14.35467948,7,2,0,0,1,22.76986341,197.470195,False,False,0
1469,2,53,28580.25,1,9.431168696,10,2,0,0,0,2.519975147,149.974105,False,False,0
212,1,32,23706.94,1,11.27381764,14,1,0,0,1,5.915247686,204.979684,True,False,0
219,0,60,49693.17,0,10.93898196,12,1,0,0,0,7.793733508,152.502178,True,False,0
4030,3,25,77622.97,1,6.464103552,6,1,1,0,1,20.44846104,225.131966,True,False,0
18829,3,52,86411.28,1,5.772344439,10,1,1,0,1,10.40161068,202.636202,False,False,0
3281,10,32,46353.07,0,11.17925847,14,4,1,0,1,11.40192641,127.460067,False,False,0
74971,1,88,62359.81,0,10.26897415,15,0,0,1,0,7.604093453,162.482694,False,False,0
1593,0,59,19942.74,0,10.11933502,8,1,1,1,0,12.85397739,104.962874,False,False,0
11923,1,54,51203.14,1,8.776451212,13,1,1,0,0,1.410971237,169.937833,False,False,0
36282,3,83,10818.08,1,9.011401399,16,0,0,1,0,8.874920206,159.934918,True,False,0
26448,0,88,33165.9,0,10.91857997,14,2,1,0,1,6.013261132,217.470195,True,False,0
46,1,68,25819.56,1,7.298432418,12,1,0,1,1,9.306233406,245.146969,False,False,1
1123,0,38,21806.2,1,13.40423523,11,0,0,1,1,4.902104964,177.48762,True,False,1
